Index,Total_energy(eV),Total_force(eV/Ang)
seg4_iter60_img1,-5581237.633047892,4.035552727618195
seg4_iter60_img2,-5581237.447495531,4.16255868728105
seg4_iter60_img3,-5581240.178062011,2.3852796253022825
seg4_iter60_img4,-5581238.252438867,4.996179084146566
seg4_iter60_img5,-5581238.600040557,3.548061173585567
seg4_iter61_img1,-5581237.703665434,3.8090143882895946
seg4_iter61_img2,-5581237.532405168,3.6253946753463206
seg4_iter61_img3,-5581240.204998425,2.1872948223493327
seg4_iter61_img4,-5581238.362425969,4.999915308259817
seg4_iter61_img5,-5581238.685051044,3.2264175667819033
seg4_iter62_img1,-5581237.779857511,3.556896021229917
seg4_iter62_img2,-5581237.612900057,3.1642484600852314
seg4_iter62_img3,-5581240.241338439,2.0023447872660016
seg4_iter62_img4,-5581238.456992318,4.872311788020905
seg4_iter62_img5,-5581238.771241577,3.1381628924616307
seg4_iter63_img1,-5581237.848498691,3.319889436466887
seg4_iter63_img2,-5581237.69673502,2.795241930750293
seg4_iter63_img3,-5581240.277002913,1.9339117775936083
seg4_iter63_img4,-5581238.545353789,4.69034542346561
seg4_iter63_img5,-5581238.837264578,3.336706142390371
seg4_iter64_img1,-5581237.920984983,3.0536438721244226
seg4_iter64_img2,-5581237.776677744,2.6796146064983395
seg4_iter64_img3,-5581240.307492231,1.918092476067037
seg4_iter64_img4,-5581238.586211392,5.279094785558768
seg4_iter64_img5,-5581238.882927416,3.5380238377086575
seg4_iter65_img1,-5581238.014285543,2.679291480354491
seg4_iter65_img2,-5581237.829915782,2.809540020518856
seg4_iter65_img3,-5581240.335817412,1.8924239284205722
seg4_iter65_img4,-5581238.543490876,6.549527304456111
seg4_iter65_img5,-5581238.916096959,3.539037057444675
seg4_iter66_img1,-5581238.108992542,2.3354280736321886
seg4_iter66_img2,-5581237.860650892,2.9910297014103437
seg4_iter66_img3,-5581240.366340946,1.9209943230849031
seg4_iter66_img4,-5581238.43711292,8.083024063333509
seg4_iter66_img5,-5581238.941913837,3.314777606393307
seg4_iter67_img1,-5581238.168673162,2.20350021896682
seg4_iter67_img2,-5581237.868813674,3.341461429497836
seg4_iter67_img3,-5581240.39934246,2.0000283696565306
seg4_iter67_img4,-5581238.313433482,9.409686774729812
seg4_iter67_img5,-5581238.959043059,3.3090947231494954
seg4_iter68_img1,-5581238.214533679,1.9656968239652677
seg4_iter68_img2,-5581237.856680042,3.6450049007652146
seg4_iter68_img3,-5581240.433918216,2.0040794679059974
seg4_iter68_img4,-5581238.225927879,10.150273563686728
seg4_iter68_img5,-5581238.966808401,3.5020125788055774
seg4_iter69_img1,-5581238.258778956,1.8273080055397872
seg4_iter69_img2,-5581237.865421883,3.5078191748643794
seg4_iter69_img3,-5581240.473161008,1.8619008977430922
seg4_iter69_img4,-5581238.207536621,10.106961860591461
seg4_iter69_img5,-5581238.97760255,3.4711647384207205
seg4_iter70_img1,-5581238.294853012,1.7870106561775965
seg4_iter70_img2,-5581237.925444057,3.082159762753676
seg4_iter70_img3,-5581240.512544586,1.7886093096518016
seg4_iter70_img4,-5581238.265660697,9.232335640314535
seg4_iter70_img5,-5581239.000052498,3.2005868220374403
seg4_iter71_img1,-5581238.316631659,1.941058745547804
seg4_iter71_img2,-5581237.916068997,3.1277763384554205
seg4_iter71_img3,-5581240.545450489,1.8053520244766676
seg4_iter71_img4,-5581238.337747407,8.245522834934393
seg4_iter71_img5,-5581239.031175553,2.9727199934173973
seg4_iter72_img1,-5581238.328870408,1.7104324878842114
seg4_iter72_img2,-5581237.958636709,2.9117400744971067
seg4_iter72_img3,-5581240.549602183,1.71435779455744
seg4_iter72_img4,-5581238.44689179,7.4237939082241295
seg4_iter72_img5,-5581239.038631042,2.904446508841098
seg4_iter73_img1,-5581238.335622738,1.535555389823508
seg4_iter73_img2,-5581237.987990577,2.7380777825540914
seg4_iter73_img3,-5581240.554200435,1.6334559156900883
seg4_iter73_img4,-5581238.595322471,6.239738153247021
seg4_iter73_img5,-5581239.057965221,2.7707733706077575
seg4_iter74_img1,-5581238.334592031,1.5483682136426578
seg4_iter74_img2,-5581237.986899991,2.6738999598951585
seg4_iter74_img3,-5581240.554052446,1.6401397077476525
seg4_iter74_img4,-5581238.600175775,6.193965584020093
seg4_iter74_img5,-5581239.059791074,2.765116459282091
seg4_iter75_img1,-5581238.331156606,1.6007596032866227
seg4_iter75_img2,-5581237.984104811,2.582532767055928
seg4_iter75_img3,-5581240.553444055,1.66000522840035
seg4_iter75_img4,-5581238.612434123,6.083081557371731
seg4_iter75_img5,-5581239.063160834,2.7573843558710873
seg4_iter76_img1,-5581238.324451431,1.695403478499945
seg4_iter76_img2,-5581237.980687235,2.4902914367118796
seg4_iter76_img3,-5581240.552324744,1.6938174522071274
seg4_iter76_img4,-5581238.638280252,5.859045982389237
seg4_iter76_img5,-5581239.067861048,2.750515243248408
seg4_iter77_img1,-5581238.324611024,1.691435294560866
seg4_iter77_img2,-5581237.981414421,2.4845857636712294
seg4_iter77_img3,-5581240.552468758,1.691573685255819
seg4_iter77_img4,-5581238.641690407,5.831816414554805
seg4_iter77_img5,-5581239.06819353,2.748613210199739
seg4_iter78_img1,-5581238.324911408,1.6837551740628882
seg4_iter78_img2,-5581237.982831694,2.4723380433416735
seg4_iter78_img3,-5581240.552747264,1.68534172924127
seg4_iter78_img4,-5581238.648392154,5.775954048430915
seg4_iter78_img5,-5581239.068847446,2.7446236070270187
seg4_iter79_img1,-5581238.325314223,1.6728013954017011
seg4_iter79_img2,-5581237.984842661,2.4552071414148218
seg4_iter79_img3,-5581240.553147339,1.6780907802549763
seg4_iter79_img4,-5581238.65817572,5.696065863694247
seg4_iter79_img5,-5581239.069824656,2.738997989554902
seg4_iter80_img1,-5581238.325762014,1.659595508834002
seg4_iter80_img2,-5581237.987322792,2.4339633481423215
seg4_iter80_img3,-5581240.553644447,1.6689382105230435
seg4_iter80_img4,-5581238.670715177,5.592952751190831
seg4_iter80_img5,-5581239.071122225,2.7320998394856
seg5_iter1_img1,-5581238.326178652,1.6457371548236577
seg5_iter1_img2,-5581237.990133654,2.408082682141196
seg5_iter1_img3,-5581240.554210186,1.6587053906666938
seg5_iter1_img4,-5581238.685658555,5.467922915329663
seg5_iter1_img5,-5581239.072731977,2.7244780399977078
seg5_iter2_img1,-5581238.326033722,1.6436102361032965
seg5_iter2_img2,-5581237.991315437,2.3912860083227994
seg5_iter2_img3,-5581240.554385036,1.6565296966122633
seg5_iter2_img4,-5581238.693014791,5.405968105305903
seg5_iter2_img5,-5581239.073680759,2.7215232964626637
seg5_iter3_img1,-5581238.325701986,1.6402538778589557
seg5_iter3_img2,-5581237.993583772,2.3611812517203283
seg5_iter3_img3,-5581240.554715515,1.6522700757012818
seg5_iter3_img4,-5581238.707338769,5.283972702101956
seg5_iter3_img5,-5581239.075523942,2.7169666981940384
seg5_iter4_img1,-5581238.325079756,1.6370319391428299
seg5_iter4_img2,-5581237.996766854,2.3153692857141897
seg5_iter4_img3,-5581240.55516667,1.6459236489730662
seg5_iter4_img4,-5581238.72791288,5.1069383061694635
seg5_iter4_img5,-5581239.078154365,2.711140939623876
seg5_iter5_img1,-5581238.324022952,1.6365215198024954
seg5_iter5_img2,-5581238.000630883,2.257572732791531
seg5_iter5_img3,-5581240.555672168,1.6401573380710053
seg5_iter5_img4,-5581238.753734212,4.881364998083245
seg5_iter5_img5,-5581239.081410135,2.7068272990505027
seg5_iter6_img1,-5581238.322344028,1.6412251614928186
seg5_iter6_img2,-5581238.004921492,2.1909467948008
seg5_iter6_img3,-5581240.556158919,1.6359205057755901
seg5_iter6_img4,-5581238.783602939,4.616001564528512
seg5_iter6_img5,-5581239.085090776,2.7059695864650886
seg5_iter7_img1,-5581238.319841125,1.6537986843169357
seg5_iter7_img2,-5581238.009398833,2.1188383772958206
seg5_iter7_img3,-5581240.556557399,1.6340654011577578
seg5_iter7_img4,-5581238.816221592,4.320796775314728
seg5_iter7_img5,-5581239.088933353,2.7107721357129964
seg5_iter8_img1,-5581238.316290806,1.6770696419037907
seg5_iter8_img2,-5581238.013808217,2.0473265271516827
seg5_iter8_img3,-5581240.556779981,1.6358258227316302
seg5_iter8_img4,-5581238.850285498,4.007402681802865
seg5_iter8_img5,-5581239.092709351,2.723363090865109
seg5_iter9_img1,-5581238.310948979,1.7226511365189798
seg5_iter9_img2,-5581238.018303154,1.9725379922299071
seg5_iter9_img3,-5581240.556745798,1.644590120413436
seg5_iter9_img4,-5581238.88812152,3.6542220469685005
seg5_iter9_img5,-5581239.096438457,2.748903700029397
seg5_iter10_img1,-5581238.303124037,1.7959553341882788
seg5_iter10_img2,-5581238.022260868,1.9013407645295324
seg5_iter10_img3,-5581240.556289384,1.662136127213837
seg5_iter10_img4,-5581238.928239726,3.276266631028514
seg5_iter10_img5,-5581239.099566074,2.7941495862816503
seg5_iter11_img1,-5581238.291910812,1.895045536117961
seg5_iter11_img2,-5581238.024480226,1.8553204804822985
seg5_iter11_img3,-5581240.555156955,1.6920896638776797
seg5_iter11_img4,-5581238.968152843,2.9170718494059664
seg5_iter11_img5,-5581239.101249072,2.8662854402618407
seg5_iter12_img1,-5581238.275989974,2.024988989154976
seg5_iter12_img2,-5581238.022840466,1.8699778325393765
seg5_iter12_img3,-5581240.553032616,1.738948563850958
seg5_iter12_img4,-5581239.004375324,2.686857501594165
seg5_iter12_img5,-5581239.100177038,2.97619261168948
seg5_iter13_img1,-5581238.253029839,2.1958014030143205
seg5_iter13_img2,-5581238.014165715,1.9949853272873879
seg5_iter13_img3,-5581240.549312348,1.8101102691309354
seg5_iter13_img4,-5581239.032658927,2.7484421452244554
seg5_iter13_img5,-5581239.094455023,3.142316557470601
seg5_iter14_img1,-5581238.219191878,2.4277916128946155
seg5_iter14_img2,-5581237.994293234,2.2725124500896805
seg5_iter14_img3,-5581240.543134274,1.9140322843261162
seg5_iter14_img4,-5581239.048743092,3.0809314162861274
seg5_iter14_img5,-5581239.081519425,3.381157412332471
seg5_iter15_img1,-5581238.169522289,2.7343354282238668
seg5_iter15_img2,-5581237.958028845,2.7133956570405315
seg5_iter15_img3,-5581240.533631751,2.054982113036346
seg5_iter15_img4,-5581239.048791264,3.5348080991666775
seg5_iter15_img5,-5581239.058443512,3.6928225749095693
seg5_iter16_img1,-5581238.100175664,3.1007029518802276
seg5_iter16_img2,-5581237.897317874,3.320199261201706
seg5_iter16_img3,-5581240.520554857,2.223058540085586
seg5_iter16_img4,-5581239.029231828,4.040794896409536
seg5_iter16_img5,-5581239.022126725,4.0622717606761
seg5_iter17_img1,-5581238.008704872,3.5016907196400777
seg5_iter17_img2,-5581237.8015852,4.087899419507478
seg5_iter17_img3,-5581240.504322401,2.401666291811573
seg5_iter17_img4,-5581238.987729574,4.536602866345137
seg5_iter17_img5,-5581238.967814119,4.487237262193592
seg5_iter18_img1,-5581237.888562649,3.9409059810147293
seg5_iter18_img2,-5581237.672641974,4.8956598863719645
seg5_iter18_img3,-5581240.485294093,2.578538381283191
seg5_iter18_img4,-5581238.927280475,4.96814753094324
seg5_iter18_img5,-5581238.903345583,4.899154337968439
seg5_iter19_img1,-5581237.745677649,4.377483220387301
seg5_iter19_img2,-5581237.53060893,5.606023196372573
seg5_iter19_img3,-5581240.468109491,2.6975668555131826
seg5_iter19_img4,-5581238.878944675,5.120191530739932
seg5_iter19_img5,-5581238.821273383,5.4040125592131965
seg5_iter20_img1,-5581237.631339695,4.633615175982506
seg5_iter20_img2,-5581237.373500355,6.3115427944683935
seg5_iter20_img3,-5581240.468369297,2.6090692313821995
seg5_iter20_img4,-5581238.854928217,4.9354984566214455
seg5_iter20_img5,-5581238.727268698,5.942224930198389
seg5_iter21_img1,-5581237.565809892,4.725986181905557
seg5_iter21_img2,-5581237.226282305,6.835682019813436
seg5_iter21_img3,-5581240.485721169,2.3589766413002327
seg5_iter21_img4,-5581238.848387309,4.484826986631125
seg5_iter21_img5,-5581238.645255815,6.315977625593537
seg5_iter22_img1,-5581237.562583073,4.730129430480841
seg5_iter22_img2,-5581237.256053654,6.6522408693428705
seg5_iter22_img3,-5581240.485658704,2.3611037098720735
seg5_iter22_img4,-5581238.850381732,4.459941782710845
seg5_iter22_img5,-5581238.669947955,6.129940077058517
seg5_iter23_img1,-5581237.562800163,4.717800762708088
seg5_iter23_img2,-5581237.305169614,6.3483267700488035
seg5_iter23_img3,-5581240.486335536,2.3593174602902005
seg5_iter23_img4,-5581238.857791637,4.380594819284177
seg5_iter23_img5,-5581238.712677001,5.807425091912853
seg5_iter24_img1,-5581237.576106605,4.658141420490506
seg5_iter24_img2,-5581237.357913074,6.015565156966036
seg5_iter24_img3,-5581240.489281015,2.338759358575843
seg5_iter24_img4,-5581238.875231809,4.20477125792521
seg5_iter24_img5,-5581238.762631653,5.431657262904715
seg5_iter25_img1,-5581237.604904532,4.545703740617889
seg5_iter25_img2,-5581237.405197556,5.715416623815424
seg5_iter25_img3,-5581240.495802244,2.285601356814506
seg5_iter25_img4,-5581238.902857946,3.9262697997606173
seg5_iter25_img5,-5581238.811610302,5.069242620466862
seg5_iter26_img1,-5581237.642804162,4.40091084589197
seg5_iter26_img2,-5581237.450027178,5.432959863918183
seg5_iter26_img3,-5581240.506619784,2.190537971282301
seg5_iter26_img4,-5581238.936408608,3.5809950132972976
seg5_iter26_img5,-5581238.85858585,4.736613141714159
seg5_iter27_img1,-5581237.677734251,4.264458970647333
seg5_iter27_img2,-5581237.504054337,5.099621204329598
seg5_iter27_img3,-5581240.521178408,2.0567753930321184
seg5_iter27_img4,-5581238.969355294,3.242026353798681
seg5_iter27_img5,-5581238.907656859,4.407237826766259
seg5_iter28_img1,-5581237.702113305,4.162501283661403
seg5_iter28_img2,-5581237.572748581,4.684435955284656
seg5_iter28_img3,-5581240.536521863,1.9136467810781177
seg5_iter28_img4,-5581238.99674785,2.9626656169912406
seg5_iter28_img5,-5581238.961045545,4.065243080763267
seg5_iter29_img1,-5581237.722182204,4.0735639519043065
seg5_iter29_img2,-5581237.659211397,4.16529650844288
seg5_iter29_img3,-5581240.551432389,1.7774288417640243
seg5_iter29_img4,-5581239.021240477,2.720554569870393
seg5_iter29_img5,-5581239.023489011,3.6799981281802387
seg5_iter30_img1,-5581237.758628614,3.926945597116537
seg5_iter30_img2,-5581237.747088098,3.6302317335627277
seg5_iter30_img3,-5581240.563688254,1.673074748071908
seg5_iter30_img4,-5581239.046264073,2.483886723444481
seg5_iter30_img5,-5581239.089603046,3.284968850587525
seg5_iter31_img1,-5581237.822641724,3.6773057198173933
seg5_iter31_img2,-5581237.819676147,3.1669642848408883
seg5_iter31_img3,-5581240.57460527,1.5908019226624233
seg5_iter31_img4,-5581239.072658684,2.2660884090899645
seg5_iter31_img5,-5581239.149987778,2.9384288271421783
seg5_iter32_img1,-5581237.893167145,3.3905805476892463
seg5_iter32_img2,-5581237.884326113,2.754996911343553
seg5_iter32_img3,-5581240.589087593,1.4745325983116893
seg5_iter32_img4,-5581239.099298693,2.1066141864715373
seg5_iter32_img5,-5581239.215100387,2.592454425038152
seg5_iter33_img1,-5581237.92716818,3.2357792287206806
seg5_iter33_img2,-5581237.955395099,2.384629343741757
seg5_iter33_img3,-5581240.60628954,1.3290103810668936
seg5_iter33_img4,-5581239.127167711,1.9998580252278324
seg5_iter33_img5,-5581239.275061568,2.309035350477043
seg5_iter34_img1,-5581237.947043351,3.1438521893522635
seg5_iter34_img2,-5581238.015680911,2.116210489116658
seg5_iter34_img3,-5581240.622989983,1.2055720514751953
seg5_iter34_img4,-5581239.156701153,2.018365522424232
seg5_iter34_img5,-5581239.326955992,2.123436346401378
seg5_iter35_img1,-5581238.002612719,2.8876097195687715
seg5_iter35_img2,-5581238.050516577,2.04037516776389
seg5_iter35_img3,-5581240.637009429,1.1320745637757357
seg5_iter35_img4,-5581239.185031584,2.1163875158810894
seg5_iter35_img5,-5581239.374182831,2.0834598399531483
seg5_iter36_img1,-5581238.018035505,2.827282523311416
seg5_iter36_img2,-5581238.088059546,1.989452586525554
seg5_iter36_img3,-5581240.647050278,1.1015906051575919
seg5_iter36_img4,-5581239.213828921,2.182212191982842
seg5_iter36_img5,-5581239.410940246,2.085898138601191
seg5_iter37_img1,-5581238.023405809,2.834430150369895
seg5_iter37_img2,-5581238.11468651,1.9436093638439724
seg5_iter37_img3,-5581240.660276987,1.0480652230453746
seg5_iter37_img4,-5581239.24058348,2.1868464171024558
seg5_iter37_img5,-5581239.435910495,2.040804141629076
seg5_iter38_img1,-5581238.017682576,2.9048723413908473
seg5_iter38_img2,-5581238.134403748,1.9410621029314612
seg5_iter38_img3,-5581240.672044713,1.022347941170127
seg5_iter38_img4,-5581239.277406737,1.7462652867091353
seg5_iter38_img5,-5581239.456394045,2.0246585336481533
seg5_iter39_img1,-5581237.985088404,3.105578425459186
seg5_iter39_img2,-5581238.154409399,1.9477935656037537
seg5_iter39_img3,-5581240.672393828,1.0472646046522922
seg5_iter39_img4,-5581239.284318926,1.9920702429310921
seg5_iter39_img5,-5581239.461639593,2.134470921773179
seg5_iter40_img1,-5581238.000845536,3.0089060923835915
seg5_iter40_img2,-5581238.144280018,2.070422017375048
seg5_iter40_img3,-5581240.680087968,0.9887015496940827
seg5_iter40_img4,-5581239.299521067,1.9547255791975453
seg5_iter40_img5,-5581239.469579552,1.9725158240499578
seg5_iter41_img1,-5581237.997810413,3.023823083851977
seg5_iter41_img2,-5581238.145138009,2.0502551043580794
seg5_iter41_img3,-5581240.679964686,0.9882026646803455
seg5_iter41_img4,-5581239.30015325,1.9164000545487774
seg5_iter41_img5,-5581239.469568252,1.9686354322936583
seg5_iter42_img1,-5581237.992385658,3.050337106578491
seg5_iter42_img2,-5581238.146532892,2.0165031457409324
seg5_iter42_img3,-5581240.679783612,0.9847083914827026
seg5_iter42_img4,-5581239.301357194,1.8520768200468938
seg5_iter42_img5,-5581239.469544946,1.9623558458159123
seg5_iter43_img1,-5581237.985845564,3.0811562602271256
seg5_iter43_img2,-5581238.147871963,1.9767893486565227
seg5_iter43_img3,-5581240.679681872,0.9805599378732459
seg5_iter43_img4,-5581239.303176086,1.7779820903605512
seg5_iter43_img5,-5581239.46957169,1.9521805860792352
seg5_iter44_img1,-5581237.979899187,3.105108484950161
seg5_iter44_img2,-5581238.148475201,1.9435291172296314
seg5_iter44_img3,-5581240.679812309,0.975038558892547
seg5_iter44_img4,-5581239.305688811,1.7075688269561022
seg5_iter44_img5,-5581239.469788027,1.9347461942310547
seg5_iter45_img1,-5581237.975540122,3.1188957171568004
seg5_iter45_img2,-5581238.147960316,1.9235238283699325
seg5_iter45_img3,-5581240.680232411,0.9682343260588883
seg5_iter45_img4,-5581239.308784944,1.6529568372242416
seg5_iter45_img5,-5581239.470296687,1.9081918749272355
seg5_iter46_img1,-5581237.972775779,3.124031833597948
seg5_iter46_img2,-5581238.146220535,1.9221430900237548
seg5_iter46_img3,-5581240.680903058,0.9598310898118643
seg5_iter46_img4,-5581239.312083477,1.6225202423380056
seg5_iter46_img5,-5581239.471087039,1.8717293332148326
seg5_iter47_img1,-5581237.970697147,3.12435916731413
seg5_iter47_img2,-5581238.14341421,1.939467867608244
seg5_iter47_img3,-5581240.681699186,0.9505363890869811
seg5_iter47_img4,-5581239.315097746,1.618320354959321
seg5_iter47_img5,-5581239.471933315,1.828534026178213
seg5_iter48_img1,-5581237.967041432,3.1313326146818365
seg5_iter48_img2,-5581238.139675861,1.9687243356715387
seg5_iter48_img3,-5581240.68248384,0.9408334895014845
seg5_iter48_img4,-5581239.317793169,1.6241991923129167
seg5_iter48_img5,-5581239.472326815,1.7820228464792127
seg5_iter49_img1,-5581237.959007199,3.1583103246652193
seg5_iter49_img2,-5581238.135742383,1.9947623822222411
seg5_iter49_img3,-5581240.682969048,0.9319535384102994
seg5_iter49_img4,-5581239.320216659,1.6081124869634553
seg5_iter49_img5,-5581239.471117477,1.7486176846772143
seg5_iter50_img1,-5581237.94477446,3.215950225737673
seg5_iter50_img2,-5581238.13177284,2.014796551549224
seg5_iter50_img3,-5581240.683022195,0.927905941571597
seg5_iter50_img4,-5581239.32264798,1.5519677622791588
seg5_iter50_img5,-5581239.466944162,1.7461192947666473
seg5_iter51_img1,-5581237.924685965,3.298090618432601
seg5_iter51_img2,-5581238.12615551,2.0509462203137385
seg5_iter51_img3,-5581240.682945595,0.9310156645005754
seg5_iter51_img4,-5581239.324459847,1.4934011936687968
seg5_iter51_img5,-5581239.45877204,1.7883921722221334
seg5_iter52_img1,-5581237.902742893,3.385142869486497
seg5_iter52_img2,-5581238.115179271,2.1539213407037763
seg5_iter52_img3,-5581240.683584824,0.9322609535572498
seg5_iter52_img4,-5581239.323037262,1.5542533595824601
seg5_iter52_img5,-5581239.447264602,1.850253290035713
seg5_iter53_img1,-5581237.879521047,3.473800121118698
seg5_iter53_img2,-5581238.096121954,2.3460067943026246
seg5_iter53_img3,-5581240.685256514,0.9257051517065356
seg5_iter53_img4,-5581239.314850745,1.8010782228215907
seg5_iter53_img5,-5581239.432798737,1.9167049722558012
seg5_iter54_img1,-5581237.844778008,3.6079046007718443
seg5_iter54_img2,-5581238.070935945,2.5736775142058765
seg5_iter54_img3,-5581240.686785874,0.929535363195235
seg5_iter54_img4,-5581239.29989733,2.1046132808823272
seg5_iter54_img5,-5581239.410631449,2.0649688794648444
seg5_iter55_img1,-5581237.789591786,3.815970159363666
seg5_iter55_img2,-5581238.042288223,2.7922290517045707
seg5_iter55_img3,-5581240.686845994,0.9632342406836808
seg5_iter55_img4,-5581239.282826117,2.3044398220988684
seg5_iter55_img5,-5581239.373322971,2.375991621684853
seg5_iter56_img1,-5581237.724737632,4.043859248685008
seg5_iter56_img2,-5581237.99750576,3.1424965439542967
seg5_iter56_img3,-5581240.687762343,0.9915812097180648
seg5_iter56_img4,-5581239.252285707,2.6319238815820936
seg5_iter56_img5,-5581239.324741928,2.733430677913583
seg5_iter57_img1,-5581237.645695121,4.299281797154529
seg5_iter57_img2,-5581237.928508312,3.6649114995765264
seg5_iter57_img3,-5581240.692237415,0.9716026321689155
seg5_iter57_img4,-5581239.193348326,3.2294938669777937
seg5_iter57_img5,-5581239.268274937,3.072172704229654
seg5_iter58_img1,-5581237.507061384,4.726401953191556
seg5_iter58_img2,-5581237.85678521,4.122392555641721
seg5_iter58_img3,-5581240.696849487,0.9607656317804044
seg5_iter58_img4,-5581239.133969784,3.5950231720249497
seg5_iter58_img5,-5581239.193346495,3.543869298503755
seg5_iter59_img1,-5581237.36566611,5.096583313587991
seg5_iter59_img2,-5581237.773605702,4.652839924880262
seg5_iter59_img3,-5581240.70475238,0.9197709541157179
seg5_iter59_img4,-5581239.090640347,3.6199986972370772
seg5_iter59_img5,-5581239.110772396,4.043836968722334
seg5_iter60_img1,-5581237.307924967,5.139106080574497
seg5_iter60_img2,-5581237.679263636,5.246296810313023
seg5_iter60_img3,-5581240.715323404,0.8770505442564828
seg5_iter60_img4,-5581239.066114181,3.4765908712989737
seg5_iter60_img5,-5581239.012520841,4.63824194860722
seg5_iter61_img1,-5581237.218900608,5.224259289718264
seg5_iter61_img2,-5581237.623291038,5.4968922110731375
seg5_iter61_img3,-5581240.72386535,0.854423544668685
seg5_iter61_img4,-5581239.028686685,3.5781449738245943
seg5_iter61_img5,-5581238.922555578,5.064870669752231
seg5_iter62_img1,-5581237.234045323,5.004936272722489
seg5_iter62_img2,-5581237.590814709,5.577321025504104
seg5_iter62_img3,-5581240.740134294,0.7922651167264035
seg5_iter62_img4,-5581238.971936936,3.9573471614853104
seg5_iter62_img5,-5581238.861937813,5.1531086046330445
seg5_iter63_img1,-5581237.186396755,4.958428143594227
seg5_iter63_img2,-5581237.671705385,4.914626030979434
seg5_iter63_img3,-5581240.727304195,1.2437825668584404
seg5_iter63_img4,-5581238.952815419,3.9539210359057835
seg5_iter63_img5,-5581238.830750611,4.95560244140693
seg5_iter64_img1,-5581237.380217707,4.401550875738361
seg5_iter64_img2,-5581237.651461138,4.990614908487309
seg5_iter64_img3,-5581240.769428608,0.8502096835791199
seg5_iter64_img4,-5581238.902772158,4.284512020641825
seg5_iter64_img5,-5581238.829208364,4.555717693970441
seg5_iter65_img1,-5581237.224018183,4.87212205990435
seg5_iter65_img2,-5581237.764337489,4.185743366776395
seg5_iter65_img3,-5581240.756370163,0.8095818727063426
seg5_iter65_img4,-5581238.985100395,3.4103485329851138
seg5_iter65_img5,-5581238.84120272,4.450188016997635
seg5_iter66_img1,-5581237.254503996,4.778905273277259
seg5_iter66_img2,-5581237.767298787,4.1615160706637315
seg5_iter66_img3,-5581240.75635882,0.8095202199219276
seg5_iter66_img4,-5581238.974308259,3.5297700711455775
seg5_iter66_img5,-5581238.860017525,4.3401479968470404
seg5_iter67_img1,-5581237.303810805,4.633213251082058
seg5_iter67_img2,-5581237.775624945,4.1142258652774615
seg5_iter67_img3,-5581240.756356667,0.8097500944171454
seg5_iter67_img4,-5581238.957928542,3.7136492330279762
seg5_iter67_img5,-5581238.890654477,4.163525521976099
seg5_iter68_img1,-5581237.352994409,4.494673170834234
seg5_iter68_img2,-5581237.796178103,3.9999470427802883
seg5_iter68_img3,-5581240.756436529,0.8089088905490913
seg5_iter68_img4,-5581238.950202785,3.8056866065059407
seg5_iter68_img5,-5581238.92144651,3.9838892885027857
seg5_iter69_img1,-5581237.351276728,4.500699711313786
seg5_iter69_img2,-5581237.799199089,3.9804598982063317
seg5_iter69_img3,-5581240.756472471,0.8086416502147143
seg5_iter69_img4,-5581238.95348464,3.7704647053691454
seg5_iter69_img5,-5581238.92048326,3.9867191922367406
seg5_iter70_img1,-5581237.34816939,4.511314704212031
seg5_iter70_img2,-5581237.805064594,3.9421709634142235
seg5_iter70_img3,-5581240.756545162,0.8074438600612721
seg5_iter70_img4,-5581238.959610764,3.704714137528417
seg5_iter70_img5,-5581238.918784707,3.990829320070698
seg5_iter71_img1,-5581237.344370204,4.5251177214794085
seg5_iter71_img2,-5581237.813495831,3.888724780691391
seg5_iter71_img3,-5581240.756656835,0.805870229061359
seg5_iter71_img4,-5581238.967788495,3.6159911034109635
seg5_iter71_img5,-5581238.916822013,3.99371658635599
seg5_iter72_img1,-5581237.341042566,4.538870958806861
seg5_iter72_img2,-5581237.824221797,3.820693002633303
seg5_iter72_img3,-5581240.75681192,0.8037533360022613
seg5_iter72_img4,-5581238.977003481,3.5163136682040173
seg5_iter72_img5,-5581238.915361675,3.992759245261929
seg5_iter73_img1,-5581237.339954372,4.547663867288813
seg5_iter73_img2,-5581237.836899024,3.744381211494405
seg5_iter73_img3,-5581240.757014367,0.8009484463856593
seg5_iter73_img4,-5581238.985990903,3.4202901712973204
seg5_iter73_img5,-5581238.915505429,3.9818200626637537
seg5_iter74_img1,-5581237.342584074,4.545697413264454
seg5_iter74_img2,-5581237.850620692,3.6605413001689584
seg5_iter74_img3,-5581240.757253096,0.7983436468218328
seg5_iter74_img4,-5581238.993524574,3.3421319935986697
seg5_iter74_img5,-5581238.918049373,3.957234541450867
seg5_iter75_img1,-5581237.349387463,4.530929183161834
seg5_iter75_img2,-5581237.864591903,3.5744370711436795
seg5_iter75_img3,-5581240.757510654,0.7952694630175683
seg5_iter75_img4,-5581238.999094503,3.2868008213014233
seg5_iter75_img5,-5581238.923104456,3.91862862768551
seg5_iter76_img1,-5581237.361726814,4.499788589276775
seg5_iter76_img2,-5581237.87990847,3.4816663706187554
seg5_iter76_img3,-5581240.757801536,0.7917267549567634
seg5_iter76_img4,-5581239.002957587,3.251121398976332
seg5_iter76_img5,-5581238.931402538,3.8608624210976226
seg5_iter77_img1,-5581237.380539682,4.449013615289077
seg5_iter77_img2,-5581237.896640539,3.3785177866598586
seg5_iter77_img3,-5581240.758117778,0.788387526367285
seg5_iter77_img4,-5581239.004910171,3.2390167061101485
